location_id,year,sitc_eci,hs_eci,growth_proj,sitc_eci_rank,hs_eci_rank,code
167,2021,-0.16259702,-0.13978295,3.45,69,70,OMN
168,1995,-0.77411985,-0.7079649,NA,102,97,PAK
168,1996,-0.7593618000000001,-0.7543304,NA,101,101,PAK
168,1997,-0.844282,-0.8824324,NA,103,104,PAK
168,1998,-0.8566708000000001,-0.90081525,NA,106,104,PAK
168,1999,-0.88374490000000006,-1.0478907,NA,106,110,PAK
168,2000,-0.7676295999999999,-0.8512951999999999,NA,100,107,PAK
168,2001,-0.7410534000000001,-0.8376522,NA,101,106,PAK
168,2002,-0.7574066999999999,-0.8776549000000001,NA,100,105,PAK
168,2003,-0.75557464,-0.6659686,NA,100,96,PAK
168,2004,-0.7489601,-0.7541432,4.68,99,102,PAK
168,2005,-0.59271157,-0.5925418,4.78,92,94,PAK
168,2006,-0.5004939,-0.44933254,4.83,88,86,PAK
168,2007,-0.43098109999999995,-0.55943626,4.9,85,91,PAK
168,2008,-0.37051459999999997,-0.40158847,4.86,79,85,PAK
168,2009,-0.47254430000000003,-0.5149067,4.87,85,86,PAK
168,2010,-0.6659888,-0.69207126,4.8,97,100,PAK
168,2011,-0.58890885,-0.7296775,5.05,90,95,PAK
168,2012,-0.6003464,-0.63370574,4.89,94,98,PAK
168,2013,-0.6972238000000001,-0.7572694999999999,5.02,97,100,PAK
168,2014,-0.59594554,-0.6729235,5.07,95,100,PAK
168,2015,-0.7473039,-0.7059977,5.97,101,96,PAK
168,2016,-0.7806806,-0.7502805,5.99,98,97,PAK
168,2017,-0.73743594,-0.69856083,4.78,98,97,PAK
168,2018,-0.73763746,-0.6434801,4.61,100,92,PAK
168,2019,-0.74192667,-0.73148054,4.76,96,97,PAK
168,2020,-0.6635694999999999,-0.64733315,4.34,96,92,PAK
168,2021,-0.5692318000000001,-0.48786545,4.34,94,87,PAK
169,1995,0.14997895,-0.019814717,NA,54,64,PAN
169,1996,-0.032430105,-0.10053709,NA,63,67,PAN
169,1997,0.0038005,-0.028676998,NA,62,66,PAN
169,1998,0.016310502,0.010122721999999999,NA,64,65,PAN
169,1999,0.14115296,0.12614389999999998,NA,52,58,PAN
169,2000,0.10741241,0.20949955,NA,58,58,PAN
169,2001,0.17863755,0.17588176,NA,53,59,PAN
169,2002,0.08574643,0.13475910000000002,NA,56,57,PAN
169,2003,-0.015635159,-0.05038618,NA,62,64,PAN
169,2004,0.05499693,-0.011978795,NA,54,65,PAN
169,2005,0.06464877,-0.16694334,NA,58,74,PAN
169,2006,0.51184493,0.30666402,NA,43,50,PAN
169,2007,0.50405276,0.36233938,NA,44,51,PAN
169,2008,0.62214327,0.47085404,NA,37,44,PAN
169,2009,0.6769162,0.6291366999999999,NA,36,38,PAN
169,2010,0.76813656,0.61786735,NA,32,37,PAN
169,2011,0.9311138000000001,0.7861349,NA,32,33,PAN
169,2012,1.0018778,0.9013665000000001,NA,26,28,PAN
169,2013,0.8719816999999999,0.7356368000000001,NA,32,34,PAN
169,2014,0.89972025,0.7717417,NA,31,33,PAN
169,2015,0.7724631999999999,0.6420576,NA,33,35,PAN
169,2016,0.7312582,0.58773,4.69,33,36,PAN
169,2017,0.63809323,0.55201095,3.72,37,40,PAN
169,2018,0.007060600000000001,0.10432556,3.14,59,56,PAN
169,2019,0.36095744,0.33489856,3.89,45,47,PAN
169,2020,0.48165166,0.45749974,3.43,43,45,PAN
169,2021,-0.45625818,-0.17749885,3.43,86,72,PAN
173,1995,-0.39793774,-0.26385882,NA,79,75,PER
173,1996,-0.37430757,-0.43761048,NA,78,83,PER
173,1997,-0.6030193,-0.5023885,NA,86,88,PER
173,1998,-0.44783682,-0.35875297,NA,83,78,PER
173,1999,-0.4514401,-0.36748874,NA,82,81,PER
173,2000,-0.39027846,-0.29761904,NA,79,76,PER
173,2001,-0.31807095,-0.3455193,NA,78,75,PER
173,2002,-0.45660280000000003,-0.61262006,NA,82,93,PER
173,2003,-0.55992526,-0.4862701,NA,88,88,PER
173,2004,-0.6098371,-0.56424356,2.94,91,91,PER
173,2005,-0.5267643,-0.5181742,3.24,90,92,PER
173,2006,-0.5235155,-0.551095,2.64,91,97,PER
173,2007,-0.48878598,-0.49716088,2.73,90,85,PER
173,2008,-0.40851542,-0.51812595,2.78,84,95,PER
173,2009,-0.48590907,-0.5330395,2.61,87,87,PER
173,2010,-0.6396065,-0.6503273,2.63,95,97,PER
173,2011,-0.5335945,-0.45597652,2.65,88,82,PER
173,2012,-0.47011524,-0.4448213,2.6,87,85,PER
173,2013,-0.6400442,-0.57385236,2.59,92,91,PER
173,2014,-0.617883,-0.557833,2.8,97,92,PER
173,2015,-0.74305373,-0.6007819999999999,3.76,100,90,PER
173,2016,-0.8181783,-0.7175286,3.76,99,95,PER
173,2017,-0.82144666,-0.6676584,2.44,100,94,PER
173,2018,-0.842934,-0.6673055999999999,2.42,106,93,PER
173,2019,-0.83645874,-0.829058,2.67,100,100,PER
173,2020,-0.8708014999999999,-0.80527437,2.24,105,99,PER
173,2021,-0.8633430000000001,-0.71396047,2.24,107,95,PER
174,1995,-0.21202703,-0.480548,NA,70,89,PHL
174,1996,0.0020327789999999997,-0.2765479,NA,61,74,PHL
174,1997,0.04483439400000001,-0.24310885,NA,60,71,PHL
174,1998,-0.11341234,-0.26272544,NA,65,72,PHL
174,1999,0.08240091,-0.40190262,NA,57,85,PHL
174,2000,-0.010024248000000001,-0.27944726,NA,65,74,PHL
174,2001,0.15360057,-0.028201409,NA,55,67,PHL
174,2002,0.29600963,0.05544049,NA,47,62,PHL
174,2003,0.0690765,-0.06502173,NA,57,67,PHL
174,2004,0.28878608,-0.07670859,4.43,49,68,PHL
174,2005,0.12892556,-0.03822571,4.83,55,66,PHL
174,2006,0.32714984,0.16199397,5.08,48,58,PHL
174,2007,0.32460397,0.032117303,4.83,49,63,PHL
174,2008,0.4056425,0.27648813,5.19,46,54,PHL
174,2009,0.49264804,0.34318015,4.93,44,49,PHL
174,2010,0.5426434,0.40418909999999997,5.09,41,47,PHL
174,2011,0.534425,0.36470658,5.43,43,47,PHL
174,2012,0.44656014,0.38878474,5.49,46,48,PHL
174,2013,0.6390826999999999,0.50786775,5.58,38,41,PHL
174,2014,0.83560055,0.63744193,5.68,33,36,PHL
174,2015,0.87115586,0.6406269,5.43,30,36,PHL
174,2016,0.95865124,0.61934286,5.75,28,35,PHL
174,2017,0.7170736999999999,0.6577590999999999,4.02,33,36,PHL
174,2018,0.72336495,0.7814088,3.94,34,32,PHL
174,2019,0.8845097,0.6840023000000001,4.29,28,35,PHL
174,2020,0.7181307,0.7360773,3.99,34,34,PHL
174,2021,0.7596491999999999,0.75950366,3.99,33,34,PHL
176,1995,-2.1185977000000005,-2.387352,NA,129,129,PNG
176,1996,-1.9188641,-2.1207461,NA,126,128,PNG
176,1997,-1.960463,-2.2823439999999997,NA,129,129,PNG
176,1998,-2.037389,-2.0609523999999997,NA,129,129,PNG
176,1999,-1.7414227,-1.8507852999999999,NA,126,127,PNG
176,2000,-1.3112402,-1.6866512999999999,NA,125,128,PNG
176,2001,-1.2970266000000001,-1.5039285,NA,124,127,PNG
176,2002,-1.4302986999999998,-1.4572325000000002,NA,126,127,PNG
176,2003,-1.4426393999999998,-1.7997328999999997,NA,125,129,PNG
176,2004,-1.5725904,-1.7599203999999997,3.39,130,131,PNG
176,2005,-1.5699145,-1.6583898000000001,3.06,129,131,PNG
176,2006,-1.754684,-1.8940896,3.06,130,130,PNG
176,2007,-1.6490928,-1.9474859,2.95,126,132,PNG
176,2008,-1.4367437,-1.6771334,3.21,127,129,PNG
176,2009,-1.6177418,-1.90537,2.95,129,133,PNG
176,2010,-1.6443293,-1.7251378000000002,3.14,130,131,PNG
176,2011,-1.1525446000000001,-1.1111661,3.63,121,118,PNG
176,2012,-1.0462196,-1.0092771999999999,3.75,112,113,PNG
176,2013,-1.5082333,-1.444244,2.9,128,128,PNG
176,2014,-1.5643441999999999,-1.5649036,3.37,130,128,PNG
176,2015,-1.8901675999999998,-1.710939,NA,133,133,PNG
176,2016,-1.7560213,-1.6899871,2.92,133,132,PNG
176,2017,-1.6003013000000001,-1.7888341,2.15,130,132,PNG
176,2018,-1.7208308999999997,-1.7580365000000002,2.18,132,132,PNG
176,2019,-1.5398731,-1.6001482,2.9,130,131,PNG
176,2020,-1.4514958999999998,-1.5239121,2.14,127,130,PNG
176,2021,-1.7235698,-1.5715718,2.14,130,129,PNG
177,1995,0.77193046,0.76393014,NA,28,25,POL
177,1996,0.80628306,0.79548913,NA,28,27,POL
177,1997,0.84473205,0.8055585,NA,25,27,POL
177,1998,0.8262430000000001,0.86383134,NA,25,27,POL
177,1999,0.77759093,0.8512698000000001,NA,28,25,POL
177,2000,0.9513661,0.8629825999999999,NA,24,26,POL
177,2001,0.9832379000000001,0.94745415,NA,24,25,POL
177,2002,0.9449296,0.9316418,NA,26,27,POL
177,2003,0.8876476000000001,0.96662235,NA,26,25,POL
177,2004,0.98956776,1.0193405,3.85,25,23,POL
177,2005,0.96985644,0.9564299999999999,3.72,25,25,POL
177,2006,1.0576863,0.991927,3.48,23,24,POL
177,2007,1.1114334,1.0412141,3.37,21,24,POL
177,2008,1.1226145,1.0372865,3.21,21,22,POL
177,2009,1.1605281,1.1105498,3.12,21,22,POL
177,2010,1.0828288000000001,1.0835518999999998,3.25,23,22,POL
177,2011,1.1675473,1.1336411,3.24,21,22,POL
177,2012,1.039598,1.0626868,3.25,24,24,POL
177,2013,1.1134101,1.0843321000000001,3.23,23,23,POL
177,2014,1.1328691,1.1331018,3.26,22,22,POL
177,2015,1.1347201999999998,1.1458442,3.1,24,23,POL
177,2016,1.1068956,1.146113,4.11,24,22,POL
177,2017,1.2129412,1.1974169,3.14,21,20,POL
177,2018,1.1323862,1.132475,3.19,24,22,POL
177,2019,1.0595446000000002,1.1136177,3.29,27,23,POL
177,2020,0.9776695,1.0377258,3.09,27,25,POL
177,2021,1.0175671999999998,1.0239965,3.09,25,26,POL
179,1995,0.40357745,0.4126775,NA,38,40,PRT
179,1996,0.49924794,0.39343017,NA,37,44,PRT
179,1997,0.49663287,0.3793667,NA,38,44,PRT
179,1998,0.524871,0.39771998,NA,35,40,PRT
179,1999,0.52876693,0.42053846,NA,34,42,PRT
179,2000,0.62407786,0.5478158000000001,NA,33,36,PRT
179,2001,0.6887363000000001,0.48204827,NA,28,39,PRT
179,2002,0.5849555000000001,0.48440649999999996,NA,34,39,PRT
179,2003,0.6161668,0.47137558,NA,34,40,PRT
179,2004,0.705075,0.52452385,2.84,31,39,PRT
179,2005,0.67531747,0.51198226,2.75,33,41,PRT
179,2006,0.6955693000000001,0.5723630000000001,2.66,35,37,PRT
179,2007,0.7402708,0.6213025,2.74,34,38,PRT
179,2008,0.75302106,0.64134955,2.74,33,37,PRT
179,2009,0.6465678,0.55918866,2.73,38,40,PRT
179,2010,0.6577732,0.55114865,2.81,34,41,PRT
179,2011,0.6949812,0.5584812,2.99,36,39,PRT
179,2012,0.6977992,0.64854395,2.98,35,38,PRT
179,2013,0.70508665,0.54145426,3.1,35,40,PRT
179,2014,0.7633522,0.621053,3.12,34,38,PRT
179,2015,0.7021935,0.56192225,3.64,35,38,PRT
179,2016,0.6619608,0.51962113,4.33,36,38,PRT
179,2017,0.6929076999999999,0.52704644,3.07,34,43,PRT
179,2018,0.7873811,0.6526279,3.08,33,37,PRT
179,2019,0.6132074000000001,0.58906543,2.77,39,39,PRT
179,2020,0.714483,0.6161321,2.68,35,38,PRT
179,2021,0.7431955,0.64296913,2.68,35,40,PRT
180,1995,-0.30715190000000003,-0.28354418,NA,74,76,PRY
180,1996,-0.66705376,-0.5061779000000001,NA,96,86,PRY
180,1997,-0.6051380999999999,-0.44950998,NA,87,84,PRY
180,1998,-0.43394133,-0.20453933,NA,82,69,PRY
180,1999,-0.61833906,-0.5413872,NA,94,89,PRY
180,2000,-0.8283896999999999,-0.7744758,NA,109,102,PRY
180,2001,-0.7430217,-0.6889301999999999,NA,102,95,PRY
180,2002,-0.73379564,-0.6142816,NA,99,94,PRY
180,2003,-0.77125245,-0.6077328000000001,NA,101,92,PRY
180,2004,-0.63446903,-0.64574003,3.65,94,94,PRY
180,2005,-0.63388854,-0.7109875,3.68,95,98,PRY
180,2006,-0.49234396,-0.52043533,3.75,87,93,PRY
180,2007,-0.49035197,-0.50061685,3.73,91,86,PRY
180,2008,-0.47831540000000006,-0.55629784,3.57,88,96,PRY
180,2009,-0.5515259,-0.5648578000000001,3.62,90,90,PRY
180,2010,-0.55808556,-0.5538050999999999,3.46,91,89,PRY
180,2011,-0.48537502,-0.5487592,3.59,83,89,PRY
180,2012,-0.49995968,-0.49789548,3.56,91,90,PRY
180,2013,-0.5606614000000001,-0.56623906,3.21,87,90,PRY
180,2014,-0.6128219,-0.60850865,3.47,96,97,PRY
180,2015,-0.60469544,-0.47110552,2.9,91,87,PRY
180,2016,-0.6659626000000001,-0.6607017,3.42,93,91,PRY
180,2017,-0.6042046999999999,-0.43774113,3.65,94,84,PRY
180,2018,-0.50434256,-0.6147507,3.76,85,90,PRY
180,2019,-0.5138859,-0.5024217000000001,3.86,88,87,PRY
180,2020,-0.4454464,-0.47423240000000005,3.56,86,85,PRY
180,2021,-0.44083542,-0.43170577,3.56,85,83,PRY
183,1995,-0.59742117,-0.72135246,NA,90,98,QAT
183,1996,-0.5119765000000001,-0.48203465,NA,87,85,QAT
183,1997,-1.1276764,-1.0874466999999999,NA,114,111,QAT
183,1998,-1.0053966,-1.0478185,NA,112,111,QAT
183,1999,-0.6847413,-0.59330827,NA,98,94,QAT
183,2000,-0.5347542,-0.59180605,NA,88,90,QAT
183,2001,-0.28228253,-0.46564803,NA,76,83,QAT
183,2002,-0.0021767765,-0.30605227,NA,62,75,QAT
183,2003,0.16837950000000002,-0.20904161,NA,51,74,QAT
183,2004,0.01814051,0.21713434,2.58,57,53,QAT
183,2005,-0.11413328,0.23810029999999996,1.79,64,55,QAT
183,2006,-0.46769875,0.055777624000000005,1.72,86,63,QAT
183,2007,-0.5791194000000001,0.2018154,1.52,95,56,QAT
183,2008,-0.9042841999999999,-0.36390933,1,109,83,QAT
183,2009,-0.94347125,-0.48494673,1.47,111,83,QAT
183,2010,-0.09897791,-0.34614292,1.79,71,78,QAT
183,2011,-1.0813831,-0.45851934,1.67,119,83,QAT
183,2012,-0.6436031999999999,-0.5580136,1.76,100,93,QAT
183,2013,-0.5836094000000001,-0.08364868,1.59,89,66,QAT
183,2014,-0.5604898,-0.37535587,1.13,90,77,QAT
183,2015,-0.40593186,-0.077052765,1.96,79,65,QAT
183,2016,-0.52984023,-0.36124036,1.55,85,77,QAT
183,2017,-0.42615584,-0.36132747,2.04,82,78,QAT
183,2018,-0.2915368,-0.06840123,2.43,76,64,QAT
183,2019,-0.16426021,0.041661322,2,69,59,QAT
183,2020,0.029647000000000003,0.09226313,2.09,59,58,QAT
183,2021,-0.3783307,-0.41429648,2.1,82,82,QAT
185,1995,0.6185717,0.621468,NA,31,31,ROU
185,1996,0.61216587,0.61203545,NA,32,34,ROU
185,1997,0.6662511,0.44381049999999994,NA,31,40,ROU
185,1998,0.5582823,0.31539179999999994,NA,33,48,ROU
185,1999,0.51984096,0.2538744,NA,36,51,ROU
185,2000,0.5559396,0.39033988,NA,36,45,ROU
185,2001,0.46516773,0.3267335,NA,39,49,ROU
185,2002,0.54922664,0.29888228,NA,37,49,ROU
185,2003,0.41359255,0.37837937,NA,39,44,ROU
185,2004,0.53925025,0.37241557,3.36,35,47,ROU
185,2005,0.5724813,0.371288,3.47,38,47,ROU
185,2006,0.733232,0.55082494,3.4,32,39,ROU
185,2007,0.89741313,0.6944497,3.45,28,37,ROU
185,2008,0.91243845,0.78492355,3.31,30,31,ROU
185,2009,0.95804834,0.83380216,3.22,27,30,ROU
185,2010,0.89604616,0.6483759,3.39,28,35,ROU
185,2011,0.9713858,0.7220005,3.43,28,37,ROU
185,2012,0.9529361999999999,0.7459263,3.46,28,34,ROU
185,2013,1.0572201,0.792035,3.52,25,32,ROU
185,2014,1.0837934999999999,0.91120017,3.46,25,29,ROU
185,2015,1.0304849,0.9463630999999999,3.14,27,28,ROU
185,2016,1.1761768999999997,1.0612589,4.36,22,26,ROU
185,2017,1.145161,1.0547898,3.02,24,25,ROU
185,2018,1.1458032,1.0507152,3.03,23,26,ROU
185,2019,1.1671472,1.0874575,3.04,22,25,ROU
185,2020,1.2156746,1.0733757,2.87,19,23,ROU
185,2021,1.2265038000000001,1.1379719,2.87,19,21,ROU
186,1995,0.21990402,0.36443675,NA,51,45,RUS
186,1996,0.5052465,0.90018505,NA,36,22,RUS
186,1997,0.57277256,0.87376994,NA,34,25,RUS
186,1998,0.70725924,0.9390905,NA,30,24,RUS
186,1999,0.5379144,0.9033081000000001,NA,33,24,RUS
186,2000,0.7655468000000001,0.9762738000000001,NA,28,25,RUS
186,2001,0.5462714,0.9458155999999999,NA,33,26,RUS
186,2002,0.60514486,1.109397,NA,32,23,RUS
186,2003,0.6624223000000001,1.0727295000000001,NA,30,23,RUS
186,2004,0.42280293,0.8952399,3.03,42,26,RUS
186,2005,0.55354667,0.90167487,2.85,39,28,RUS
186,2006,0.31125173,0.8011967,2.77,50,28,RUS
186,2007,0.18680456,0.5576398,2.34,55,43,RUS
186,2008,0.062096745,0.55905885,2.14,61,41,RUS
186,2009,0.048661005,0.3924784,2.16,62,44,RUS
186,2010,0.15820508,0.58399606,2.33,55,39,RUS
186,2011,-0.001622178,0.47319442,2.13,63,43,RUS
186,2012,-0.12364931400000001,0.20625481,2,70,57,RUS
186,2013,-0.082329914,0.48116570000000003,2.04,64,44,RUS
186,2014,-0.0067370296,0.2294219,1.96,62,53,RUS
186,2015,0.122382216,0.23118973,2.6,53,54,RUS
186,2016,0.0860087,0.25289062,3.74,54,50,RUS
186,2017,0.07402032,0.32885048,2.49,58,47,RUS
186,2018,-0.07997066,0.21398021,1.79,65,50,RUS
186,2019,0.09234181,0.35235998,2.28,54,46,RUS
186,2020,0.19903554,0.40792796,2.09,52,46,RUS
186,2021,0.19238457,0.27877784,2.09,53,50,RUS
188,1995,0.30064318,0.4015728,NA,48,42,SAU
188,1996,-0.20076177,0.21526459,NA,68,51,SAU
188,1997,-0.30080852,0.015039626499999998,NA,74,63,SAU
188,1998,0.056948575999999994,0.52184945,NA,56,37,SAU
188,1999,0.21773407,0.55302817,NA,49,34,SAU
188,2000,0.0058636771999999995,0.58817524,NA,63,33,SAU
188,2001,0.078887455,0.5370553000000001,NA,61,36,SAU
188,2002,0.048763555,0.08210703,NA,59,59,SAU
188,2003,0.24791068,0.20228621,NA,46,55,SAU
188,2004,0.36132362,0.5461958,3.54,45,36,SAU
188,2005,0.22727805,0.6788734000000001,3.03,51,31,SAU
188,2006,-0.09415184,0.16243229999999997,2.7,66,57,SAU
188,2007,-0.57865155,0.36746305,2.53,94,50,SAU
188,2008,-0.8685149,-0.09849415,1.65,106,65,SAU
188,2009,-0.48351717,0.30058140000000005,2.68,86,51,SAU
188,2010,0.18674193,0.46696362,2.96,51,42,SAU
188,2011,-0.70330054,0.3540453,2.86,99,48,SAU
188,2012,-0.62111527,0.42235187,2.5,97,46,SAU
188,2013,-0.14823587,0.6263466999999999,2.51,69,37,SAU
188,2014,-0.18872699,0.5758441,2.2,70,41,SAU
188,2015,0.014337298,0.5552520000000001,3.17,61,39,SAU
188,2016,0.002860363,0.394807,3.03,59,45,SAU
188,2017,0.50803053,0.5977159000000001,1.91,42,37,SAU
188,2018,0.60048467,0.5801814000000001,2.46,39,39,SAU
188,2019,0.82032347,0.7915523,2.73,31,31,SAU
188,2020,0.7426906999999999,0.7608304,2.71,33,33,SAU
188,2021,0.6184346,0.81583905,2.71,38,32,SAU
191,1995,-0.823351,-0.94961965,NA,104,107,SEN
191,1996,-0.7154093,-0.61978525,NA,99,93,SEN
191,1997,-0.6608366,-0.6062054,NA,94,91,SEN
191,1998,-0.4845584,-0.41695514,NA,85,84,SEN
191,1999,-0.62845623,-0.47247338,NA,95,88,SEN
191,2000,-0.44918358,-0.46170065,NA,84,83,SEN
191,2001,-0.5701560999999999,-0.43777913,NA,91,81,SEN
191,2002,-0.54249364,-0.4367973,NA,86,82,SEN
191,2003,-0.4050764,-0.25203583,NA,82,77,SEN
191,2004,-0.6201581,-0.5271267,5.86,92,89,SEN
191,2005,-0.28957218,-0.27971488,5.98,77,82,SEN
191,2006,-0.5487576999999999,-0.3647131,5.97,92,82,SEN
191,2007,-0.3356018,-0.20343623,6.14,78,73,SEN
191,2008,-0.58043146,-0.47802429999999996,5.66,92,91,SEN
191,2009,-0.73855084,-0.53392035,5.29,98,88,SEN
191,2010,-0.5918937,-0.4544496,5.46,92,82,SEN
191,2011,-0.7600733000000001,-0.6243460999999999,5.26,104,91,SEN
191,2012,-0.37979722,-0.45885828,5.79,83,86,SEN
191,2013,-0.5666244,-0.523662,5.53,88,85,SEN
191,2014,-0.50923926,-0.50260717,5.77,87,89,SEN
191,2015,-0.60114825,-0.70834863,6.49,90,97,SEN
191,2016,-0.648644,-0.7061269,5.7,92,94,SEN
191,2017,-0.6045035,-0.6722903,3.69,95,95,SEN
191,2018,-0.6993134,-0.751378,3.8,98,100,SEN
191,2019,-0.8501607,-0.6856935000000001,3.66,102,94,SEN
191,2020,-0.67294794,-0.6266686,3.42,97,89,SEN
191,2021,-0.656918,-0.5638019000000001,3.42,97,92,SEN
192,1995,1.2015071000000002,0.74768394,NA,20,27,SGP
192,1996,1.2886347,0.8354299999999999,NA,17,26,SGP
192,1997,1.1946703,1.0155698,NA,20,23,SGP
192,1998,1.4606951000000001,1.0029714,NA,13,22,SGP
192,1999,1.7426108,1.3558333999999999,NA,9,15,SGP
192,2000,1.5432863000000001,1.3392388000000002,NA,11,15,SGP
192,2001,1.5870641,1.3642393,NA,11,16,SGP
192,2002,1.7077210999999999,1.4818566,NA,10,13,SGP
192,2003,1.7698481,1.5080802,NA,9,13,SGP
192,2004,1.8045015,1.6409778999999998,NA,9,9,SGP
192,2005,1.7347511000000002,1.6016767,NA,9,9,SGP
192,2006,1.6701343999999998,1.5377378000000002,NA,8,12,SGP
192,2007,1.6540987,1.6082988999999999,NA,8,10,SGP
192,2008,1.913389,1.8445426,NA,4,5,SGP
192,2009,1.9798509999999998,1.9503535,NA,4,4,SGP
192,2010,2.0105648,1.8441352999999998,NA,4,5,SGP
192,2011,1.8165061000000002,1.8491156000000002,NA,4,5,SGP
192,2012,1.7621343999999997,1.6859587,NA,5,7,SGP
192,2013,1.8446854,1.9155041000000002,NA,5,4,SGP
192,2014,1.7503606,1.8674922999999999,NA,7,4,SGP
192,2015,1.8836453000000002,2.0561302,NA,5,4,SGP
192,2016,2.0149338,2.0899954,3.63,5,4,SGP
192,2017,1.8943721000000002,1.8841656000000002,3.08,5,5,SGP
192,2018,1.8702685000000001,1.914132,3,5,5,SGP
192,2019,2.0306146000000003,2.0247993,3.15,5,5,SGP
192,2020,1.9490134,2.0592023999999998,2.79,5,3,SGP
192,2021,1.8347754,1.8373481,2.79,5,5,SGP
197,1995,-0.14001507,-0.17119578,NA,65,68,SLV
197,1996,-0.22862528,-0.24968848,NA,70,72,SLV
197,1997,-0.069039196,-0.09174505,NA,65,68,SLV
197,1998,-0.12851189,-0.20296504,NA,67,68,SLV
197,1999,-0.12800707,-0.26357192,NA,64,72,SLV
197,2000,-0.07777594,-0.2659072,NA,68,73,SLV
197,2001,-0.123958215,-0.18155366,NA,70,72,SLV
197,2002,-0.25857943,-0.28013828,NA,74,74,SLV
197,2003,-0.28137568,-0.25135684,NA,78,76,SLV
197,2004,-0.21054317,-0.20529525,3.12,72,75,SLV
197,2005,-0.2880296,-0.27970782,2.82,76,81,SLV
197,2006,-0.12731686,-0.13531229999999997,3.07,69,70,SLV
197,2007,-0.024915181,-0.11057311,2.99,63,67,SLV
197,2008,0.076766394,-0.028986445,3.3,60,62,SLV
197,2009,-0.10293098,-0.19729064,3.01,67,72,SLV
197,2010,0.017720176,-0.10143433,3.06,61,65,SLV
197,2011,0.08674461,-0.097132094,3.14,56,66,SLV
197,2012,0.12898922,0.027747172999999997,3.23,57,63,SLV
197,2013,0.10404627,-0.021029197000000003,3.35,56,63,SLV
197,2014,0.11639189,0.08653987,3.4,56,61,SLV
197,2015,0.03359869,0.055318587,3.53,58,62,SLV
197,2016,0.07554618,0.10398030000000001,4.78,55,58,SLV
197,2017,0.11753973,0.1136387,2.07,53,60,SLV
197,2018,0.07891847,0.07392786400000001,2.01,55,58,SLV
197,2019,0.0129755065,-0.0110733025,2.05,60,64,SLV
197,2020,-0.08612543,-0.14619191,1.72,66,68,SLV
197,2021,0.050319057,-0.007621583,1.72,60,61,SLV
201,1995,NA,NA,NA,,NA,SRB
201,1996,NA,NA,NA,,NA,SRB
201,1997,NA,NA,NA,,NA,SRB
201,1998,NA,NA,NA,,NA,SRB
201,1999,NA,NA,NA,,NA,SRB
201,2000,NA,NA,NA,,NA,SRB
201,2001,NA,NA,NA,,NA,SRB
201,2002,NA,NA,NA,,NA,SRB
201,2003,NA,NA,NA,,NA,SRB
201,2004,NA,NA,NA,,NA,SRB
201,2005,0.62420124,0.6272721,NA,36,34,SRB
201,2006,0.5810781,0.547824,NA,39,40,SRB
201,2007,0.74568325,0.579288,NA,33,42,SRB
201,2008,0.63955,0.6151471,NA,35,38,SRB
201,2009,0.62512845,0.5317663,NA,39,41,SRB
201,2010,0.6007898,0.56116104,NA,39,40,SRB
201,2011,0.6246269,0.49055728,NA,39,42,SRB
201,2012,0.6966737,0.5927356,NA,36,39,SRB
201,2013,0.6097545999999999,0.5717717,NA,40,39,SRB
201,2014,0.6017982,0.55163467,NA,42,44,SRB
201,2015,0.58574367,0.45704216,3.81,37,41,SRB
201,2016,0.60813606,0.50167555,4.88,38,40,SRB
201,2017,0.59311956,0.5416441,2.96,39,41,SRB
201,2018,0.66577166,0.6074858,2.9,37,38,SRB
201,2019,0.67804164,0.5238184,2.81,37,42,SRB
201,2020,0.6515592,0.5357475,2.39,39,42,SRB
201,2021,0.7259413,0.69037455,2.39,37,36,SRB
206,1995,1.3211603,1.2249778999999998,NA,17,17,SVK
206,1996,1.1978736,1.1893983,NA,19,18,SVK
206,1997,1.2656913,1.2006992,NA,18,18,SVK
206,1998,1.1673981000000002,1.2024534,NA,19,18,SVK
206,1999,1.2448863000000001,1.1339424999999999,NA,19,19,SVK
206,2000,1.3226360000000001,1.2281514,NA,17,19,SVK
206,2001,1.310591,1.1732775,NA,18,19,SVK
206,2002,1.269549,1.1907383,NA,18,19,SVK
206,2003,1.3639331000000001,1.2256501,NA,17,18,SVK
206,2004,1.2683149999999999,1.2375121999999998,3.84,18,20,SVK
206,2005,1.2574413999999998,1.2506078,3.67,20,19,SVK
206,2006,1.3569947,1.2915832,3.51,17,18,SVK
206,2007,1.3983516000000002,1.3583014,3.47,16,15,SVK
206,2008,1.4740188,1.3402041999999998,3.4,16,15,SVK
206,2009,1.4178671,1.2313818,3.56,16,19,SVK
206,2010,1.4404777,1.2786007,3.52,15,16,SVK
206,2011,1.4144555,1.2628968,3.48,15,18,SVK
206,2012,1.3586197,1.2608802,3.45,16,17,SVK
206,2013,1.510052,1.3206402,3.6,15,15,SVK
206,2014,1.5255253,1.3349587,3.42,14,16,SVK
206,2015,1.4887327,1.2871331,3.14,14,18,SVK
206,2016,1.4465883999999998,1.2739419,3.98,16,19,SVK
206,2017,1.4843158,1.2796061,3.34,14,19,SVK
206,2018,1.4456686,1.3270984,3.28,15,17,SVK
206,2019,1.4577202,1.3440926000000002,2.88,14,17,SVK
206,2020,1.4576303999999998,1.2823514999999999,3.05,13,17,SVK
206,2021,1.4639752000000001,1.3367044,3.04,12,16,SVK
