country,variable,percentile,year,value
PL,sptinc992j,p90p100,2015,0.3805
PL,sptinc992j,p90p100,2016,0.3754
PL,sptinc992j,p90p100,2017,0.372
PL,sptinc992j,p90p100,2018,0.376
PL,sptinc992j,p90p100,2019,0.3736
PL,sptinc992j,p90p100,2020,0.4108
PL,sptinc992j,p90p100,2021,0.3465
PL,sptinc992j,p90p100,2022,0.3459
PR,sptinc992j,p90p100,2000,0.5494
PR,sptinc992j,p90p100,2001,0.5477
PR,sptinc992j,p90p100,2002,0.546
PR,sptinc992j,p90p100,2003,0.5445
PR,sptinc992j,p90p100,2004,0.543
PR,sptinc992j,p90p100,2005,0.5416
PR,sptinc992j,p90p100,2006,0.5403
PR,sptinc992j,p90p100,2007,0.539
PR,sptinc992j,p90p100,2008,0.5378
PR,sptinc992j,p90p100,2009,0.5366
PR,sptinc992j,p90p100,2010,0.5355
PR,sptinc992j,p90p100,2011,0.5303
PR,sptinc992j,p90p100,2012,0.5252
PR,sptinc992j,p90p100,2013,0.52
PR,sptinc992j,p90p100,2014,0.515
PR,sptinc992j,p90p100,2015,0.5099
PR,sptinc992j,p90p100,2016,0.5049
PR,sptinc992j,p90p100,2017,0.4999
PR,sptinc992j,p90p100,2018,0.495
PR,sptinc992j,p90p100,2019,0.4901
PR,sptinc992j,p90p100,2020,0.4852
PR,sptinc992j,p90p100,2021,0.4852
PR,sptinc992j,p90p100,2022,0.4852
PS,sptinc992j,p90p100,2000,0.5141
PS,sptinc992j,p90p100,2001,0.5156
PS,sptinc992j,p90p100,2002,0.5173
PS,sptinc992j,p90p100,2003,0.5191
PS,sptinc992j,p90p100,2004,0.5211
PS,sptinc992j,p90p100,2005,0.5296
PS,sptinc992j,p90p100,2006,0.5302
PS,sptinc992j,p90p100,2007,0.5492
PS,sptinc992j,p90p100,2008,0.5383
PS,sptinc992j,p90p100,2009,0.5278
PS,sptinc992j,p90p100,2010,0.5272
PS,sptinc992j,p90p100,2011,0.5107
PS,sptinc992j,p90p100,2012,0.5086
PS,sptinc992j,p90p100,2013,0.5064
PS,sptinc992j,p90p100,2014,0.5044
PS,sptinc992j,p90p100,2015,0.5025
PS,sptinc992j,p90p100,2016,0.5006
PS,sptinc992j,p90p100,2017,0.5006
PS,sptinc992j,p90p100,2018,0.5006
PS,sptinc992j,p90p100,2019,0.5006
PS,sptinc992j,p90p100,2020,0.5006
PS,sptinc992j,p90p100,2021,0.5006
PS,sptinc992j,p90p100,2022,0.5006
PT,sptinc992j,p90p100,2000,0.3808
PT,sptinc992j,p90p100,2001,0.4008
PT,sptinc992j,p90p100,2002,0.3879
PT,sptinc992j,p90p100,2003,0.3815
PT,sptinc992j,p90p100,2004,0.4026
PT,sptinc992j,p90p100,2005,0.3918
PT,sptinc992j,p90p100,2006,0.3937
PT,sptinc992j,p90p100,2007,0.3925
PT,sptinc992j,p90p100,2008,0.3786
PT,sptinc992j,p90p100,2009,0.3726
PT,sptinc992j,p90p100,2010,0.3777
PT,sptinc992j,p90p100,2011,0.3798
PT,sptinc992j,p90p100,2012,0.3646
PT,sptinc992j,p90p100,2013,0.3697
PT,sptinc992j,p90p100,2014,0.3705
PT,sptinc992j,p90p100,2015,0.3688
PT,sptinc992j,p90p100,2016,0.37
PT,sptinc992j,p90p100,2017,0.373
PT,sptinc992j,p90p100,2018,0.3643
PT,sptinc992j,p90p100,2019,0.3557
PT,sptinc992j,p90p100,2020,0.3487
PT,sptinc992j,p90p100,2021,0.3539
PT,sptinc992j,p90p100,2022,0.356
PW,sptinc992j,p90p100,2000,0.3907
PW,sptinc992j,p90p100,2001,0.3995
PW,sptinc992j,p90p100,2002,0.408
PW,sptinc992j,p90p100,2003,0.4164
PW,sptinc992j,p90p100,2004,0.4246
PW,sptinc992j,p90p100,2005,0.4326
PW,sptinc992j,p90p100,2006,0.4404
PW,sptinc992j,p90p100,2007,0.448
PW,sptinc992j,p90p100,2008,0.4554
PW,sptinc992j,p90p100,2009,0.4627
PW,sptinc992j,p90p100,2010,0.4699
PW,sptinc992j,p90p100,2011,0.4718
PW,sptinc992j,p90p100,2012,0.4737
PW,sptinc992j,p90p100,2013,0.4754
PW,sptinc992j,p90p100,2014,0.4771
PW,sptinc992j,p90p100,2015,0.4788
PW,sptinc992j,p90p100,2016,0.4803
PW,sptinc992j,p90p100,2017,0.4818
PW,sptinc992j,p90p100,2018,0.4832
PW,sptinc992j,p90p100,2019,0.4846
PW,sptinc992j,p90p100,2020,0.4859
PW,sptinc992j,p90p100,2021,0.4859
PW,sptinc992j,p90p100,2022,0.4859
PY,sptinc992j,p90p100,2000,0.5496
PY,sptinc992j,p90p100,2001,0.56
PY,sptinc992j,p90p100,2002,0.56
PY,sptinc992j,p90p100,2003,0.5617
PY,sptinc992j,p90p100,2004,0.5563
PY,sptinc992j,p90p100,2005,0.555
PY,sptinc992j,p90p100,2006,0.5525
PY,sptinc992j,p90p100,2007,0.5626
PY,sptinc992j,p90p100,2008,0.5593
PY,sptinc992j,p90p100,2009,0.5468
PY,sptinc992j,p90p100,2010,0.5459
PY,sptinc992j,p90p100,2011,0.5405
PY,sptinc992j,p90p100,2012,0.5316
PY,sptinc992j,p90p100,2013,0.5379
PY,sptinc992j,p90p100,2014,0.5298
PY,sptinc992j,p90p100,2015,0.5311
PY,sptinc992j,p90p100,2016,0.5337
PY,sptinc992j,p90p100,2017,0.5323
PY,sptinc992j,p90p100,2018,0.5323
PY,sptinc992j,p90p100,2019,0.5244
PY,sptinc992j,p90p100,2020,0.5385
PY,sptinc992j,p90p100,2021,0.5241
PY,sptinc992j,p90p100,2022,0.5241
QA,sptinc992j,p90p100,2000,0.5244
QA,sptinc992j,p90p100,2001,0.5244
QA,sptinc992j,p90p100,2002,0.5244
QA,sptinc992j,p90p100,2003,0.5244
QA,sptinc992j,p90p100,2004,0.5244
QA,sptinc992j,p90p100,2005,0.5244
QA,sptinc992j,p90p100,2006,0.5244
QA,sptinc992j,p90p100,2007,0.5244
QA,sptinc992j,p90p100,2008,0.527
QA,sptinc992j,p90p100,2009,0.5297
QA,sptinc992j,p90p100,2010,0.5323
QA,sptinc992j,p90p100,2011,0.5351
QA,sptinc992j,p90p100,2012,0.5378
QA,sptinc992j,p90p100,2013,0.5378
QA,sptinc992j,p90p100,2014,0.5378
QA,sptinc992j,p90p100,2015,0.5378
QA,sptinc992j,p90p100,2016,0.5378
QA,sptinc992j,p90p100,2017,0.5378
QA,sptinc992j,p90p100,2018,0.5378
QA,sptinc992j,p90p100,2019,0.5378
QA,sptinc992j,p90p100,2020,0.5378
QA,sptinc992j,p90p100,2021,0.5378
QA,sptinc992j,p90p100,2022,0.5378
QB,sptinc992j,p90p100,2000,0.5724
QB,sptinc992j,p90p100,2001,0.5712
QB,sptinc992j,p90p100,2002,0.5698
QB,sptinc992j,p90p100,2003,0.5711
QB,sptinc992j,p90p100,2004,0.5681
QB,sptinc992j,p90p100,2005,0.5699
QB,sptinc992j,p90p100,2006,0.5687
QB,sptinc992j,p90p100,2007,0.5704
QB,sptinc992j,p90p100,2008,0.5645
QB,sptinc992j,p90p100,2009,0.5573
QB,sptinc992j,p90p100,2010,0.5551
QB,sptinc992j,p90p100,2011,0.548
QB,sptinc992j,p90p100,2012,0.5567
QB,sptinc992j,p90p100,2013,0.5528
QB,sptinc992j,p90p100,2014,0.5495
QB,sptinc992j,p90p100,2015,0.5489
QB,sptinc992j,p90p100,2016,0.5477
QB,sptinc992j,p90p100,2017,0.5479
QB,sptinc992j,p90p100,2018,0.5466
QB,sptinc992j,p90p100,2019,0.5447
QB,sptinc992j,p90p100,2020,0.5408
QB,sptinc992j,p90p100,2021,0.5461
QB,sptinc992j,p90p100,2022,0.5294
QB-MER,sptinc992j,p90p100,2000,0.5745
QB-MER,sptinc992j,p90p100,2001,0.5753
QB-MER,sptinc992j,p90p100,2002,0.5753
QB-MER,sptinc992j,p90p100,2003,0.5766
QB-MER,sptinc992j,p90p100,2004,0.5737
QB-MER,sptinc992j,p90p100,2005,0.5739
QB-MER,sptinc992j,p90p100,2006,0.5716
QB-MER,sptinc992j,p90p100,2007,0.5741
QB-MER,sptinc992j,p90p100,2008,0.5664
QB-MER,sptinc992j,p90p100,2009,0.559
QB-MER,sptinc992j,p90p100,2010,0.5575
QB-MER,sptinc992j,p90p100,2011,0.5518
QB-MER,sptinc992j,p90p100,2012,0.5566
QB-MER,sptinc992j,p90p100,2013,0.5528
QB-MER,sptinc992j,p90p100,2014,0.5482
QB-MER,sptinc992j,p90p100,2015,0.5474
QB-MER,sptinc992j,p90p100,2016,0.5452
QB-MER,sptinc992j,p90p100,2017,0.5457
QB-MER,sptinc992j,p90p100,2018,0.5425
QB-MER,sptinc992j,p90p100,2019,0.5392
QB-MER,sptinc992j,p90p100,2020,0.5338
QB-MER,sptinc992j,p90p100,2021,0.5389
QB-MER,sptinc992j,p90p100,2022,0.5208
QD,sptinc992j,p90p100,2000,0.5475
QD,sptinc992j,p90p100,2001,0.5472
QD,sptinc992j,p90p100,2002,0.546
QD,sptinc992j,p90p100,2003,0.5485
QD,sptinc992j,p90p100,2004,0.549
QD,sptinc992j,p90p100,2005,0.5476
QD,sptinc992j,p90p100,2006,0.5454
QD,sptinc992j,p90p100,2007,0.5414
QD,sptinc992j,p90p100,2008,0.5406
QD,sptinc992j,p90p100,2009,0.5286
QD,sptinc992j,p90p100,2010,0.5252
QD,sptinc992j,p90p100,2011,0.527
QD,sptinc992j,p90p100,2012,0.5186
QD,sptinc992j,p90p100,2013,0.5176
QD,sptinc992j,p90p100,2014,0.5125
QD,sptinc992j,p90p100,2015,0.5129
QD,sptinc992j,p90p100,2016,0.511
QD,sptinc992j,p90p100,2017,0.5131
QD,sptinc992j,p90p100,2018,0.5104
QD,sptinc992j,p90p100,2019,0.5068
QD,sptinc992j,p90p100,2020,0.5139
QD,sptinc992j,p90p100,2021,0.513
QD,sptinc992j,p90p100,2022,0.5135
QD-MER,sptinc992j,p90p100,2000,0.6204
QD-MER,sptinc992j,p90p100,2001,0.617
QD-MER,sptinc992j,p90p100,2002,0.6144
QD-MER,sptinc992j,p90p100,2003,0.6126
QD-MER,sptinc992j,p90p100,2004,0.6114
QD-MER,sptinc992j,p90p100,2005,0.6088
QD-MER,sptinc992j,p90p100,2006,0.6029
QD-MER,sptinc992j,p90p100,2007,0.5968
QD-MER,sptinc992j,p90p100,2008,0.5918
QD-MER,sptinc992j,p90p100,2009,0.5781
QD-MER,sptinc992j,p90p100,2010,0.5767
QD-MER,sptinc992j,p90p100,2011,0.5746
QD-MER,sptinc992j,p90p100,2012,0.565
QD-MER,sptinc992j,p90p100,2013,0.5659
QD-MER,sptinc992j,p90p100,2014,0.5608
QD-MER,sptinc992j,p90p100,2015,0.5596
QD-MER,sptinc992j,p90p100,2016,0.5542
QD-MER,sptinc992j,p90p100,2017,0.5556
QD-MER,sptinc992j,p90p100,2018,0.5545
QD-MER,sptinc992j,p90p100,2019,0.5514
QD-MER,sptinc992j,p90p100,2020,0.5584
QD-MER,sptinc992j,p90p100,2021,0.5563
QD-MER,sptinc992j,p90p100,2022,0.5551
QE,sptinc992j,p90p100,2000,0.3714
QE,sptinc992j,p90p100,2001,0.3719
QE,sptinc992j,p90p100,2002,0.3696
QE,sptinc992j,p90p100,2003,0.3701
QE,sptinc992j,p90p100,2004,0.3714
QE,sptinc992j,p90p100,2005,0.3732
QE,sptinc992j,p90p100,2006,0.3743
QE,sptinc992j,p90p100,2007,0.3793
QE,sptinc992j,p90p100,2008,0.369
QE,sptinc992j,p90p100,2009,0.3661
QE,sptinc992j,p90p100,2010,0.3679
QE,sptinc992j,p90p100,2011,0.3682
QE,sptinc992j,p90p100,2012,0.3693
QE,sptinc992j,p90p100,2013,0.3732
QE,sptinc992j,p90p100,2014,0.3724
QE,sptinc992j,p90p100,2015,0.3704
QE,sptinc992j,p90p100,2016,0.3698
QE,sptinc992j,p90p100,2017,0.37
QE,sptinc992j,p90p100,2018,0.3696
QE,sptinc992j,p90p100,2019,0.3736
QE,sptinc992j,p90p100,2020,0.3737
QE,sptinc992j,p90p100,2021,0.3586
QE,sptinc992j,p90p100,2022,0.3584
QE-MER,sptinc992j,p90p100,2000,0.3862
QE-MER,sptinc992j,p90p100,2001,0.3861
QE-MER,sptinc992j,p90p100,2002,0.3843
QE-MER,sptinc992j,p90p100,2003,0.3857
QE-MER,sptinc992j,p90p100,2004,0.3859
QE-MER,sptinc992j,p90p100,2005,0.3897
QE-MER,sptinc992j,p90p100,2006,0.3913
QE-MER,sptinc992j,p90p100,2007,0.3963
QE-MER,sptinc992j,p90p100,2008,0.3855
QE-MER,sptinc992j,p90p100,2009,0.3835
QE-MER,sptinc992j,p90p100,2010,0.3857
QE-MER,sptinc992j,p90p100,2011,0.3865
QE-MER,sptinc992j,p90p100,2012,0.3876
QE-MER,sptinc992j,p90p100,2013,0.3921
QE-MER,sptinc992j,p90p100,2014,0.3924
QE-MER,sptinc992j,p90p100,2015,0.39
QE-MER,sptinc992j,p90p100,2016,0.3896
QE-MER,sptinc992j,p90p100,2017,0.3903
QE-MER,sptinc992j,p90p100,2018,0.3883
QE-MER,sptinc992j,p90p100,2019,0.393
QE-MER,sptinc992j,p90p100,2020,0.3933
QE-MER,sptinc992j,p90p100,2021,0.3784
QE-MER,sptinc992j,p90p100,2022,0.3781
QF,sptinc992j,p90p100,2000,0.3549
QF,sptinc992j,p90p100,2001,0.3544
QF,sptinc992j,p90p100,2002,0.3653
QF,sptinc992j,p90p100,2003,0.3644
QF,sptinc992j,p90p100,2004,0.3714
QF,sptinc992j,p90p100,2005,0.3753
QF,sptinc992j,p90p100,2006,0.3741
QF,sptinc992j,p90p100,2007,0.3777
QF,sptinc992j,p90p100,2008,0.3799
QF,sptinc992j,p90p100,2009,0.3877
QF,sptinc992j,p90p100,2010,0.3856
QF,sptinc992j,p90p100,2011,0.3908
QF,sptinc992j,p90p100,2012,0.3932
QF,sptinc992j,p90p100,2013,0.3897
QF,sptinc992j,p90p100,2014,0.3907
QF,sptinc992j,p90p100,2015,0.3855
QF,sptinc992j,p90p100,2016,0.3786
QF,sptinc992j,p90p100,2017,0.3857
QF,sptinc992j,p90p100,2018,0.3802
QF,sptinc992j,p90p100,2019,0.3735
QF,sptinc992j,p90p100,2020,0.3811
QF,sptinc992j,p90p100,2021,0.3742
QF,sptinc992j,p90p100,2022,0.3743
QF-MER,sptinc992j,p90p100,2000,0.3577
QF-MER,sptinc992j,p90p100,2001,0.3571
QF-MER,sptinc992j,p90p100,2002,0.3674
QF-MER,sptinc992j,p90p100,2003,0.3664
QF-MER,sptinc992j,p90p100,2004,0.3762
QF-MER,sptinc992j,p90p100,2005,0.3802
QF-MER,sptinc992j,p90p100,2006,0.3777
QF-MER,sptinc992j,p90p100,2007,0.3796
QF-MER,sptinc992j,p90p100,2008,0.3841
QF-MER,sptinc992j,p90p100,2009,0.3924
QF-MER,sptinc992j,p90p100,2010,0.3897
QF-MER,sptinc992j,p90p100,2011,0.3935
QF-MER,sptinc992j,p90p100,2012,0.3953
QF-MER,sptinc992j,p90p100,2013,0.3944
QF-MER,sptinc992j,p90p100,2014,0.3958
QF-MER,sptinc992j,p90p100,2015,0.3914
QF-MER,sptinc992j,p90p100,2016,0.383
QF-MER,sptinc992j,p90p100,2017,0.3893
QF-MER,sptinc992j,p90p100,2018,0.3849
QF-MER,sptinc992j,p90p100,2019,0.3798
QF-MER,sptinc992j,p90p100,2020,0.3851
QF-MER,sptinc992j,p90p100,2021,0.3769
QF-MER,sptinc992j,p90p100,2022,0.3781
QJ,sptinc992j,p90p100,2000,0.4905
QJ,sptinc992j,p90p100,2001,0.5054
QJ,sptinc992j,p90p100,2002,0.5155
QJ,sptinc992j,p90p100,2003,0.5105
QJ,sptinc992j,p90p100,2004,0.4916
QJ,sptinc992j,p90p100,2005,0.5026
QJ,sptinc992j,p90p100,2006,0.507
QJ,sptinc992j,p90p100,2007,0.4945
QJ,sptinc992j,p90p100,2008,0.4958
QJ,sptinc992j,p90p100,2009,0.4998
QJ,sptinc992j,p90p100,2010,0.4981
QJ,sptinc992j,p90p100,2011,0.4873
QJ,sptinc992j,p90p100,2012,0.4914
QJ,sptinc992j,p90p100,2013,0.4943
QJ,sptinc992j,p90p100,2014,0.4868
QJ,sptinc992j,p90p100,2015,0.4776
QJ,sptinc992j,p90p100,2016,0.4917
QJ,sptinc992j,p90p100,2017,0.4946
QJ,sptinc992j,p90p100,2018,0.4953
QJ,sptinc992j,p90p100,2019,0.4998
QJ,sptinc992j,p90p100,2020,0.5028
QJ,sptinc992j,p90p100,2021,0.4721
QJ,sptinc992j,p90p100,2022,0.4725
QJ-MER,sptinc992j,p90p100,2000,0.5231
QJ-MER,sptinc992j,p90p100,2001,0.5378
QJ-MER,sptinc992j,p90p100,2002,0.5508
QJ-MER,sptinc992j,p90p100,2003,0.5488
QJ-MER,sptinc992j,p90p100,2004,0.5251
QJ-MER,sptinc992j,p90p100,2005,0.5392
QJ-MER,sptinc992j,p90p100,2006,0.5434
QJ-MER,sptinc992j,p90p100,2007,0.5304
QJ-MER,sptinc992j,p90p100,2008,0.5299
QJ-MER,sptinc992j,p90p100,2009,0.5373
QJ-MER,sptinc992j,p90p100,2010,0.5359
QJ-MER,sptinc992j,p90p100,2011,0.5238
QJ-MER,sptinc992j,p90p100,2012,0.5269
QJ-MER,sptinc992j,p90p100,2013,0.529
QJ-MER,sptinc992j,p90p100,2014,0.5237
QJ-MER,sptinc992j,p90p100,2015,0.512
QJ-MER,sptinc992j,p90p100,2016,0.5325
QJ-MER,sptinc992j,p90p100,2017,0.5345
QJ-MER,sptinc992j,p90p100,2018,0.5358
QJ-MER,sptinc992j,p90p100,2019,0.5388
QJ-MER,sptinc992j,p90p100,2020,0.542
QJ-MER,sptinc992j,p90p100,2021,0.5042
QJ-MER,sptinc992j,p90p100,2022,0.5035
QK,sptinc992j,p90p100,2000,0.5642
QK,sptinc992j,p90p100,2001,0.5669
QK,sptinc992j,p90p100,2002,0.567
QK,sptinc992j,p90p100,2003,0.5683
QK,sptinc992j,p90p100,2004,0.5682
QK,sptinc992j,p90p100,2005,0.5657
QK,sptinc992j,p90p100,2006,0.5657
QK,sptinc992j,p90p100,2007,0.5658
QK,sptinc992j,p90p100,2008,0.5619
QK,sptinc992j,p90p100,2009,0.5592
QK,sptinc992j,p90p100,2010,0.5535
QK,sptinc992j,p90p100,2011,0.5482
QK,sptinc992j,p90p100,2012,0.5458
QK,sptinc992j,p90p100,2013,0.5466
QK,sptinc992j,p90p100,2014,0.5485
QK,sptinc992j,p90p100,2015,0.543
QK,sptinc992j,p90p100,2016,0.5404
QK,sptinc992j,p90p100,2017,0.5406
QK,sptinc992j,p90p100,2018,0.5388
QK,sptinc992j,p90p100,2019,0.5385
QK,sptinc992j,p90p100,2020,0.5366
QK,sptinc992j,p90p100,2021,0.5384
QK,sptinc992j,p90p100,2022,0.5398
QK-MER,sptinc992j,p90p100,2000,0.5658
QK-MER,sptinc992j,p90p100,2001,0.5674
QK-MER,sptinc992j,p90p100,2002,0.5669
QK-MER,sptinc992j,p90p100,2003,0.5645
QK-MER,sptinc992j,p90p100,2004,0.5626
QK-MER,sptinc992j,p90p100,2005,0.5613
QK-MER,sptinc992j,p90p100,2006,0.5594
QK-MER,sptinc992j,p90p100,2007,0.5583
QK-MER,sptinc992j,p90p100,2008,0.5535
QK-MER,sptinc992j,p90p100,2009,0.55
QK-MER,sptinc992j,p90p100,2010,0.5483
QK-MER,sptinc992j,p90p100,2011,0.5446
QK-MER,sptinc992j,p90p100,2012,0.5441
QK-MER,sptinc992j,p90p100,2013,0.5431
QK-MER,sptinc992j,p90p100,2014,0.5462
QK-MER,sptinc992j,p90p100,2015,0.5418
QK-MER,sptinc992j,p90p100,2016,0.5402
QK-MER,sptinc992j,p90p100,2017,0.5413
QK-MER,sptinc992j,p90p100,2018,0.5392
QK-MER,sptinc992j,p90p100,2019,0.5387
QK-MER,sptinc992j,p90p100,2020,0.5373
QK-MER,sptinc992j,p90p100,2021,0.5401
QK-MER,sptinc992j,p90p100,2022,0.5397
QL,sptinc992j,p90p100,2000,0.5075
QL,sptinc992j,p90p100,2001,0.5067
QL,sptinc992j,p90p100,2002,0.509
QL,sptinc992j,p90p100,2003,0.509
QL,sptinc992j,p90p100,2004,0.5073
QL,sptinc992j,p90p100,2005,0.5044
QL,sptinc992j,p90p100,2006,0.5045
QL,sptinc992j,p90p100,2007,0.4975
QL,sptinc992j,p90p100,2008,0.4917
QL,sptinc992j,p90p100,2009,0.4781
QL,sptinc992j,p90p100,2010,0.4813
QL,sptinc992j,p90p100,2011,0.4743
QL,sptinc992j,p90p100,2012,0.46
QL,sptinc992j,p90p100,2013,0.4597
QL,sptinc992j,p90p100,2014,0.4519
QL,sptinc992j,p90p100,2015,0.4507
QL,sptinc992j,p90p100,2016,0.4522
QL,sptinc992j,p90p100,2017,0.454
QL,sptinc992j,p90p100,2018,0.4497
QL,sptinc992j,p90p100,2019,0.4451
QL,sptinc992j,p90p100,2020,0.4518
QL,sptinc992j,p90p100,2021,0.4496
QL,sptinc992j,p90p100,2022,0.4459
QL-MER,sptinc992j,p90p100,2000,0.5636
QL-MER,sptinc992j,p90p100,2001,0.5603
QL-MER,sptinc992j,p90p100,2002,0.5588
QL-MER,sptinc992j,p90p100,2003,0.5536
QL-MER,sptinc992j,p90p100,2004,0.5495
QL-MER,sptinc992j,p90p100,2005,0.5462
QL-MER,sptinc992j,p90p100,2006,0.5379
QL-MER,sptinc992j,p90p100,2007,0.5296
QL-MER,sptinc992j,p90p100,2008,0.5247
QL-MER,sptinc992j,p90p100,2009,0.5083
QL-MER,sptinc992j,p90p100,2010,0.5085
QL-MER,sptinc992j,p90p100,2011,0.4966
QL-MER,sptinc992j,p90p100,2012,0.4818
QL-MER,sptinc992j,p90p100,2013,0.4791
QL-MER,sptinc992j,p90p100,2014,0.47
QL-MER,sptinc992j,p90p100,2015,0.4681
QL-MER,sptinc992j,p90p100,2016,0.4773
QL-MER,sptinc992j,p90p100,2017,0.4768
QL-MER,sptinc992j,p90p100,2018,0.4713
QL-MER,sptinc992j,p90p100,2019,0.4664
QL-MER,sptinc992j,p90p100,2020,0.466
QL-MER,sptinc992j,p90p100,2021,0.4638
QL-MER,sptinc992j,p90p100,2022,0.457
QM,sptinc992j,p90p100,2000,0.362
QM,sptinc992j,p90p100,2001,0.3616
QM,sptinc992j,p90p100,2002,0.3681
QM,sptinc992j,p90p100,2003,0.3772
QM,sptinc992j,p90p100,2004,0.3801
QM,sptinc992j,p90p100,2005,0.3783
QM,sptinc992j,p90p100,2006,0.3824
QM,sptinc992j,p90p100,2007,0.3892
QM,sptinc992j,p90p100,2008,0.383
QM,sptinc992j,p90p100,2009,0.3792
QM,sptinc992j,p90p100,2010,0.3736
QM,sptinc992j,p90p100,2011,0.3726
QM,sptinc992j,p90p100,2012,0.374
QM,sptinc992j,p90p100,2013,0.3743
QM,sptinc992j,p90p100,2014,0.3787
QM,sptinc992j,p90p100,2015,0.3846
QM,sptinc992j,p90p100,2016,0.3709
QM,sptinc992j,p90p100,2017,0.3691
QM,sptinc992j,p90p100,2018,0.3705
QM,sptinc992j,p90p100,2019,0.3703
QM,sptinc992j,p90p100,2020,0.3851
QM,sptinc992j,p90p100,2021,0.3643
QM,sptinc992j,p90p100,2022,0.3631
QM,sptinc999j,p90p100,2000,0.4138
QM,sptinc999j,p90p100,2005,0.4103
QM,sptinc999j,p90p100,2010,0.3941
QM,sptinc999j,p90p100,2015,0.3952
QM,sptinc999j,p90p100,2020,0.3988
QM-MER,sptinc992j,p90p100,2000,0.3702
QM-MER,sptinc992j,p90p100,2001,0.3704
QM-MER,sptinc992j,p90p100,2002,0.3764
QM-MER,sptinc992j,p90p100,2003,0.3853
QM-MER,sptinc992j,p90p100,2004,0.3915
QM-MER,sptinc992j,p90p100,2005,0.391
QM-MER,sptinc992j,p90p100,2006,0.3957
QM-MER,sptinc992j,p90p100,2007,0.4027
QM-MER,sptinc992j,p90p100,2008,0.3904
QM-MER,sptinc992j,p90p100,2009,0.384
QM-MER,sptinc992j,p90p100,2010,0.3783
QM-MER,sptinc992j,p90p100,2011,0.3763
QM-MER,sptinc992j,p90p100,2012,0.3791
QM-MER,sptinc992j,p90p100,2013,0.3767
QM-MER,sptinc992j,p90p100,2014,0.377
QM-MER,sptinc992j,p90p100,2015,0.3866
QM-MER,sptinc992j,p90p100,2016,0.3741
QM-MER,sptinc992j,p90p100,2017,0.3716
QM-MER,sptinc992j,p90p100,2018,0.3723
QM-MER,sptinc992j,p90p100,2019,0.3753
QM-MER,sptinc992j,p90p100,2020,0.3888
QM-MER,sptinc992j,p90p100,2021,0.3656
QM-MER,sptinc992j,p90p100,2022,0.3648
QN,sptinc992j,p90p100,2000,0.6185
QN,sptinc992j,p90p100,2001,0.624
QN,sptinc992j,p90p100,2002,0.629
QN,sptinc992j,p90p100,2003,0.6234
QN,sptinc992j,p90p100,2004,0.6206
QN,sptinc992j,p90p100,2005,0.6219
QN,sptinc992j,p90p100,2006,0.6221
QN,sptinc992j,p90p100,2007,0.623
QN,sptinc992j,p90p100,2008,0.6263
QN,sptinc992j,p90p100,2009,0.6274
QN,sptinc992j,p90p100,2010,0.6212
QN,sptinc992j,p90p100,2011,0.6245
QN,sptinc992j,p90p100,2012,0.628
QN,sptinc992j,p90p100,2013,0.6298
QN,sptinc992j,p90p100,2014,0.6237
QN,sptinc992j,p90p100,2015,0.6187
QN,sptinc992j,p90p100,2016,0.6155
QN,sptinc992j,p90p100,2017,0.615
QN,sptinc992j,p90p100,2018,0.6104
QN,sptinc992j,p90p100,2019,0.6056
QN,sptinc992j,p90p100,2020,0.5981
QN,sptinc992j,p90p100,2021,0.5988
QN,sptinc992j,p90p100,2022,0.5953
QN-MER,sptinc992j,p90p100,2000,0.6058
QN-MER,sptinc992j,p90p100,2001,0.6146
QN-MER,sptinc992j,p90p100,2002,0.6154
QN-MER,sptinc992j,p90p100,2003,0.6122
QN-MER,sptinc992j,p90p100,2004,0.608
QN-MER,sptinc992j,p90p100,2005,0.6065
QN-MER,sptinc992j,p90p100,2006,0.6032
QN-MER,sptinc992j,p90p100,2007,0.6042
QN-MER,sptinc992j,p90p100,2008,0.6034
QN-MER,sptinc992j,p90p100,2009,0.6049
QN-MER,sptinc992j,p90p100,2010,0.5996
QN-MER,sptinc992j,p90p100,2011,0.6022
QN-MER,sptinc992j,p90p100,2012,0.605
QN-MER,sptinc992j,p90p100,2013,0.6084
QN-MER,sptinc992j,p90p100,2014,0.6024
QN-MER,sptinc992j,p90p100,2015,0.6002
QN-MER,sptinc992j,p90p100,2016,0.5916
QN-MER,sptinc992j,p90p100,2017,0.5919
QN-MER,sptinc992j,p90p100,2018,0.5887
QN-MER,sptinc992j,p90p100,2019,0.5827
QN-MER,sptinc992j,p90p100,2020,0.5817
QN-MER,sptinc992j,p90p100,2021,0.5813
QN-MER,sptinc992j,p90p100,2022,0.5789
QO,sptinc992j,p90p100,2000,0.5033
QO,sptinc992j,p90p100,2001,0.4978
QO,sptinc992j,p90p100,2002,0.4941
QO,sptinc992j,p90p100,2003,0.493
QO,sptinc992j,p90p100,2004,0.4907
QO,sptinc992j,p90p100,2005,0.4911
QO,sptinc992j,p90p100,2006,0.4913
QO,sptinc992j,p90p100,2007,0.492
QO,sptinc992j,p90p100,2008,0.4873
QO,sptinc992j,p90p100,2009,0.4829
QO,sptinc992j,p90p100,2010,0.4786
QO,sptinc992j,p90p100,2011,0.4671
QO,sptinc992j,p90p100,2012,0.4799
QO,sptinc992j,p90p100,2013,0.4785
QO,sptinc992j,p90p100,2014,0.4756
QO,sptinc992j,p90p100,2015,0.4815
